food_id,source_record_id,source_name,family,food_group,scientific_name,aliases,energy_kcal,protein_g,carb_g,fat_g,data_status,nutrition_basis,resolution_rule,gofit_note
GF-ING-00436,P025,Kannadi paarai,fish,Marine Fish,Alectis indicus,"Kannadi paarai; Kannadi Paarai, Kattamparei; Kannadi Paarai, Vattapara; Badil; Kat Bangda; Diamond trevally, Indian threadfish, Indian threadfin, Mirror fish, Plumed trevally; Coastal marine fish; [Place of collection: Mumbai, Chennai and Mandapam]",101.09942638623326,22.09,0.0,1.27,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00437,P026,Karimeen,fish,Marine Fish,Etroplus suratensis,"Karimeen; Green chromide, Pearlspot cichlid, Banded pearlspot, Striped chromide, Pearl Spot, Banded Etroplus; Elimeenu; Pitul; Kalunder; Karimeen, Erumeen, Irimeen; Cundahle; Seththa Kendai, Karassar, Sethakendai, Sethakandai, Palincha, Panishettai, Udupatti; Cashi mara, Cashimara, Duvvenachepa; Cichlid fish; [Place of collection: Kochi]",92.25621414913958,19.68,0.0,1.38,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00438,P027,Karnagawala,fish,Marine Fish,Anchoa hepsetus,"Karnagawala; Karna Gawala; Nethili, Poruva; Netholi, Kozhuva; Bolingei; Broad striped anchovy; [Place of collection: Vizag]",86.75908221797323,19.52,0.0,0.84,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00439,P028,Kayrai,fish,Marine Fish,Thunnus albacares,"Kayrai; Yellowfin tuna, Yellow Fin Tuna; Gedar, Gedara; Bokado; Poovan choora; Kuppa, Gedar, Bugudi, Pimp; Soccer; Tuna; [Place of collection: Chennai]",108.50860420650096,20.15,0.0,3.0,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00440,P029,Kiriyan,fish,Marine Fish,Atule mate,"Kiriyan; Yellowtail scad, Northern yellowtail scad, One finlet scad, Deep trevally, Omaka, Horse Mackerel; Gondlu; Para; Pulli Parai, Para, Warri parah, Vennai Parai, Semaparai, Parai, Thenga Parai, Komaraparai, Kilisai; Manjal Parai, Pulli Parai, Para; Small inshore marine fish; [Place of collection: Kochi]",132.887189292543,22.49,0.0,4.7,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00441,P030,Kite fish,fish,Marine Fish,Mobula kuhlii,Kite fish; Kozhi Thirandi; Kozhi Thirukkai; Tekku Madava; Shortfin devil ray; Ray; [Place of collection: Kochi],98.7093690248566,23.07,0.0,0.56,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00442,P031,Korka,fish,Marine Fish,Terapon jarbua,"Korka; Crescent grunter, Target Fish, Crescent Bass, Crescent Perch, Tiger Bass, Jarbua Terapon, Tiger perch, Squeaking Perch; Boorgooni, Jeerpye; Garangeta, Naida; Gore; Kotha, Marakkeri, Keeri, Kallakeedam; Naveri Hajam, Naveri; Gahnu, Galikooru; Mattakkeechan, Palin keetchan, Kovakeechan, Palinkeechan, Pootankeeli, Keeli, Keechan, Chavathinnikeeli; Baikeeli, Kilipothu, Ganam, Samudrakili; Grunter; [Place of collection: Kochi]",126.19502868068834,23.72,0.0,3.36,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00443,P032,Kulam paarai,fish,Marine Fish,Carangoides fulvoguttatus,"Kulam paarai; Kulam Paarai, Pulli Paarai; Manja Paarai; Pulli Para; Yellowspotted trevally, Yellowspotted kingfish, Goldspotted trevally, Tarrum; Large inshore marine fish; [Place of collection: Chennai]",119.74187380497132,21.62,0.0,3.6,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00444,P033,Maagaa,fish,Marine Fish,Polynemus plebeius,"Maagaa; Maga, Budatha Maga; Pozhakkala; Sahala; Tape Machh; Rawas; Striped threadfin; Marine fish; [Place of collection: Vizag]",87.47609942638623,20.11,0.0,0.67,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00445,P034,Mackerel,fish,Marine Fish,Rastrelliger kanagurta,"Mackerel; Indian mackerel, Rake Gillat Mackerel; Bangada; Bangda, Bangadei, Bangada; Ayila, Ayala, Ayla; Kaulagedar, Bangada, Kaula Gedar; Karan kita; Kanangeluthi, Kumala, Kumla, Augalai; Kannangadatha, Kanagurta, Kamangadachalu; [Place of collection: Chennai, Mumbai and Goa]",101.09942638623326,21.51,0.0,1.53,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00446,P035,Manda clathi,fish,Marine Fish,Naso reticulatus,Manda clathi; Manda Klathi; Reticulated unicornfish; [Place of collection: Mandapam],95.12428298279158,21.27,0.0,1.0,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00447,P036,Matha,fish,Marine Fish,Acanthurus mata,"Matha; Elongate surgeonfish, Blue lined surgeonfish; Pala; Marine tropical fish; [Place of collection: Chennai and vizag]",92.97323135755258,21.17,0.0,0.79,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00448,P037,Milk fish,fish,Marine Fish,Chanos chanos,"Milk fish; Milkfish, Milk fish, White Mullet; Humeen, Hoomeenu, Hoo meenu; Poomeen; Pal kendai, Palmeen, Tulu candul, Thullu, Palai meen; Pallabontha, Polah bontah; [Place of collection: Mandapam]",105.64053537284894,23.66,0.0,1.09,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00449,P038,Moon fish,fish,Marine Fish,Mene maculata,"Moon fish; Moonfish; Vaniani; Hakkimeen; Ambattan parah; Ambutan parah, Amattikatti; Perch fish; [Place of collection: Mumbai]",125.717017208413,20.74,0.0,4.69,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00450,P039,Mullet,fish,Marine Fish,Mugil cephalus,"Mullet; Flathead grey mullet, Flathead Greymullet; Ain; Bhomat, Boi, Gandhia; Mala; Tirutha, Thirutha, Tiruta; Boi, Mangan, Boita, Pilas, Bol, Pilsa, Sherto; Madavai, Kasmeen, Manla; Kathiparega, Kathi parenga; Food fish; [Place of collection: Mumbai, Kochi and Chennai]",93.92925430210325,20.23,0.0,1.32,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00451,P040,Mural,fish,Marine Fish,Tylosurus crocodilus crocodilus,"Mural; Houndfish, Crocodile needlefish, Giant Longtom; Oola, Keran; Tol; Pahmum kolah; Wahlah kuddera; Game fish; [Place of collection: Mandapam]",82.45697896749522,19.04,0.0,0.58,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00452,P041,Myil meen,fish,Marine Fish,Istiophorus platypterus,"Myil meen; Indo Pacific sailfish, Peacock Fish, Sail Fish, Indian Sail Fish, Sailfish; Tadmachhi, Kunga; Ola meen, Olameen; Tadmasa; Sailfish; [Place of collection: Chennai and Mandapam]",97.9923518164436,22.89,0.0,0.56,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00453,P042,Nalla bontha,fish,Marine Fish,Epinephelus sp,"Nalla bontha; Wekhali, Wekhanu, Wekhru; Gopra, Muni Meenu; Gobri; Kalawa; Gobra, Hekru, Hekaru; Bhala; Punni calawah, Kalava; Bontha, Kodi Punju, Bontoo; Giant Rock Cod, Malabar Rockcod, Brown-spotted Grouper, Estuary Rock cod, Malabar Grouper, Morgan`s Cod, Blackspot Cod, Malabar Reef Cod, Speckled Grouper., Blacksaddle Grouper, Malabar Cod, Speckled Grouper, Grouper, Greasy Grouper, Blackspotted Rockcod, Malabar Reefcod, Estuary Cod, Malabar Rock Cod; Large serranid fish; [Place of collection: Vizag]",86.9980879541109,19.82,0.0,0.72,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00454,P043,Narba,fish,Marine Fish,Caranx sexfasciatus,"Narba; Bigeye trevally, Bigeye jack, Great trevally, Six banded trevally, Dusky jack, Dusk Jack, Tille Jack; Bangada, Kala Bangada; Gondlu; Maduthala, Varayan para, Kuluvel; Kala Bangada; Large marine fish; [Place of collection: Vizag and Mumbai]",103.25047801147228,21.95,0.0,1.6,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00455,P044,Paarai,fish,Marine Fish,Caranx heberi,"Paarai; Paarai, Karunkanni Paarai; Para; Blacktip trevally, Blacktip kingfish, Yellowtail kingfish; Large marine fish; [Place of collection: Chennnai]",103.96749521988528,21.58,0.0,1.84,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00456,P045,Padayappa,fish,Marine Fish,Canthidermis maculata,"Padayappa; Karuppu Klathi; Rough triggerfish, Spotted oceanic triggerfish; Triggerfish; [Place of collection: Kochi]",86.04206500956023,19.7,0.0,0.69,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00457,P046,Pali kora,fish,Marine Fish,Panna microdon,Pali kora; Palli Kora; Palli Korai; Panna croaker; [Place of collection: Kochi],94.16826003824092,19.25,0.0,1.81,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00458,P047,Pambada,fish,Marine Fish,Lepturacanthus savala,"Pambada; Savalai hairtail, Small head hairtail, Small Headed Hairtail, Small Headed Ribbon Fish, Small headed Ribbonfish, Silver Ribbon Fish, Hair Tail, Ribbon Fish; Patti; Pambole; Bale; Vellasavala, Thalayan, Vellathalayan, Karupputhalayan, Karuppusavala, Vellithalayan; Baia, Wagti, Bala; Chavalai, Karthigaivalai, Savalai, Mattachavalai, Olavalai; Nadippussavallu, Peddasavallu, Yellasavallu, Savala, Kothisavallu; Snapper; [Place of collection: Chennai and Kochi]",128.34608030592733,21.95,0.0,4.44,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00459,P048,Pandukopa,fish,Marine Fish,Pseudosciaena manchurica,"Pandukopa; Pandu Kopa; Borogo; Bhola; Doma; Larimichthys polyactis, Redlip croaker, Small yellow croaker, Little yellow croaker, Yellow corvina; Croaker; [Place of collection: Vizag]",86.04206500956023,19.73,0.0,0.65,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00460,P049,Parava,fish,Marine Fish,Lactarius lactarius,"Parava; False trevally, Big jawed jumper, Big jawed jumber; Dhangari, Dangri, Chapla, Katli; Saundala, Adai minu; Adavu, Parava; Saundala, Pervi; Sudumbu, Suthumbu, Guthippu; Sudumbu, Sudumbala, Kuthuppu; [Place of collection: Kochi]",111.61567877629062,21.5,0.0,2.74,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00461,P050,Parcus,fish,Marine Fish,Psettodes erumei,"Parcus; Indian halibut, Indian Turbot; Hario, Dataro; Box Lep; Zhipali, Bhakas; Erumei nakku; Noree nalaka; Large primitive flatfish; [Place of collection: Mumbai]",86.28107074569789,19.87,0.0,0.62,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00462,P051,Parrot fish,fish,Marine Fish,Scarus ghobban,"Parrot fish; Blue barred parrotfish, Blue trim parrotfish, Cream parrotfish, Globe headed parrotfish, Green blotched parrotfish, Yellow scale parrotfish, Bluechin parrotfish; Chandi; Marine fish; [Place of collection: Mandapam]",89.62715105162523,20.82,0.0,0.57,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00463,P052,Perinkilichai,fish,Marine Fish,Pinjalo pinjalo,"Perinkilichai; Pinjalo Snapper; Mette mirrei, Polei oolavai; Snapper; [Place of collection: Chennai]",92.49521988527724,20.89,0.0,0.87,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00464,P053,Phopat,fish,Marine Fish,Coryphaena hippurus,"Phopat; Mahi mahi, Common dolphinfish, Common Dolphin Fish; Pomfret; Halwa, Adadio, Himra Machhi; Thondrotte; Affunose, Avoli, Karuvoli, Vellavoli; Abanoos, Halwa, Himra Masa; Baal; Karuvaval, Vavval, Vanna, Vellaivaval, Badahlan, Koppurai kula; Chanduva, Nallachanduva, Thellachanduva; Surface dwelling ray finned fish; [Place of collection: Chennai, Kochi, Vizag and Mumbai]",101.33843212237092,22.05,0.0,1.33,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00465,P054,Piranha,fish,Marine Fish,Pygopristis sp.,Piranha; [Place of collection: Kochi],131.21414913957935,20.46,0.0,5.43,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00466,P055,"Pomfret, black",fish,Marine Fish,Parastromateus niger,"Pomfret, black; Black pomfret, Brown Pomfret; Halwa, Adadio; Thondrotte; Halwa; Vellavoli, Karuvolli, Avoli, Karauthakoli; Vellaivaval, Vavval, Karuvaval; Nallachanduva, Chanduva, Thellachanduva; Pomfret; [Place of collection: Kochi, Chennai, Mumbai, Mandapam, Vizag and Goa]",123.08795411089864,18.91,0.0,4.83,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00467,P056,"Pomfret, snub nose",fish,Marine Fish,Trachinotus blochii,"Pomfret, snub nose; Snubnose Pampano; Peeyada; Ladagoo, Katattitaka; Kootili; Coastal fish; [Place of collection: Mumbai]",89.62715105162523,21.05,0.0,0.46,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00468,P057,"Pomfret, white",fish,Marine Fish,Pampus argenteus,"Pomfret, white; Silver pomfret, White pomfret; Chandi, Pomfret; Vichuda; Thondrotte, Thondrette, Manji; Surangat; Vellavoli, Karuvolli, Avoli, Velutha-avoli; Saranga, Chandava, Paplet; Chandee, Ghia; Vella vavval, Karuvaval, Vavval, Vellaivaval; Thellachanduva, Nallachanduva, Chanduva; Butterfish; [Place of collection: Mumbai and Goa]",122.60994263862332,19.02,0.0,5.12,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00469,P058,Pranel,fish,Marine Fish,Gerres sp.,"Pranel; Whipfin silver biddy, Deepbody mojarra; Paiya; Pranjin; Charbat; Oodan; Mojarras; [Place of collection: Kochi]",96.79732313575524,19.69,0.0,1.89,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00470,P059,Pulli paarai,fish,Marine Fish,Gnathanodon speciosus,"Pulli paarai; Golden trevally, Golden kingfish, Banded trevally, King trevally, Golden Toothless Trevally, Horse Mackerel; Gondlu; Para; Pilli parah, Pathi Parah, Para, Thenga Parai, Vennai Parai, Kilisai, Pathi parah, Komaraparai, Pulli Parai, Semaparai, Parai; Pulli Parai, Para, Poloosoo parah, Manjal Parai; Large marine fish; [Place of collection: Chennai]",95.36328871892924,20.06,0.0,1.55,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00471,P060,Queen fish,fish,Marine Fish,Scomberoides commersonianus,"Queen fish; Doubledotted Queenfish, Talang Queenfish; Sag; Palaimeenu, Diana; Palameen; Dagol; Toal parah, Katta; Pasupara; Coastal fish; [Place of collection: Chennai, Kochi and Goa]",95.60229445506693,20.97,0.0,1.17,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00472,P061,Raai fish,fish,Marine Fish,Lobotes surinamensis,"Raai fish; Atlantic tripletail, Brown Tripletail, Tripple Tail, Brown Tripletail; Katkola; Parrandee; Chota Bekkut; Musalli; Warm water marine fish; [Place of collection: Chennai and Vizag]",102.77246653919694,21.61,0.0,1.69,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00473,P062,Raai vanthu,fish,Marine Fish,Epinephelus chlorostigma,"Raai vanthu; Brown spotted reef cod, Souman, Brownspotted grouper, Brown spotted grouper, Brownspotted rockcod., Brown spotted reef cod; Vekharu, Vekhala; Guri; Gobri; Pulli Kalawa, Kalava; Hekru, Hekaru; Kalava; Grouper fish; [Place of collection: Vizag]",97.9923518164436,19.39,0.0,2.17,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00474,P063,Rani,fish,Marine Fish,Pink perch,"Rani; Rani Meen, Sankara; Kilimeen, Chen Kili; Rani menu; Pink perch, Threadfin bream; Freshwater gamefish; [Place of collection: Goa, Kochi, Chennai, Mumbai, Vizag and Mandapam]",90.10516252390056,18.83,0.0,1.49,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00475,P064,"Ray fish, bow head, spotted",fish,Marine Fish,Rhina ancylostoma,"Ray fish, bow head, spotted; Bowmouth guitarfish, Shark ray, Mud skate, Bowmouthed Guitarfish; Sakshi, Lanj; Mun ultava; Pottila sora, Nella dindi; Ray; [Place of collection: Kochi]",83.41300191204589,19.03,0.0,0.7,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00476,P065,Red snapper,fish,Marine Fish,Lutjanus argentimaculatus,"Red snapper; Mangrove red snapper, Mangrove jack, Creek red bream, Stuart evader, Dog bream, Purple sea perch, Purple seaperch, Red bass, Red bream, Red perch, Red reef bream, River roman, Rock barramundi, Yellow snapper, Silver spotted Grey Snapper, Gray Snapper, Malabar Red Snapper; Ratado; Chembali; Murumeen, Pahari, Chemballi; Tambusa; Paruthikanni, Patani-keeli, Karuvalai, Nethiprion, Paruthivala Meen, Chenganni, Vekkattai, Thokkal, Cheppili, Karva, Adallu, Vekkattai, Antaleyan; Rangu, Thundava., Rangoo, Thundava, Kaliviyya; Snapper; [Place of collection: Vizag]",104.4455066921606,22.79,0.0,1.34,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00477,P066,"Red snapper, small",fish,Marine Fish,Priacanthus hamrur,"Red snapper, small; Alta-punti; Dorali, Ratado; Disco Meenu; Bullsai, Chemballi; Tambi; Kakkasi, Paswa; Bochelu; Lunar-tailed bigeye, Goggle eye, Moontail bullseye, Red Bullseye, Lunar-tailed Bullseye, Red Big Eye, Crescent Tail Bigeye, Lunar Tailed Bigeye, Dusky-finned Bullseye, Spot-finned Bull`s Eye., Moontail Bullseye, Bigeye Snapper, Black-spot Big-eye, Lunar-tailed Glasseye, Duskyfin Bulleye, Goggle-eye; Marine fish; [Place of collection: Goa]",107.79158699808796,21.5,0.0,2.3,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00478,P067,Sadaya,fish,Marine Fish,Platax orbicularis,"Sadaya; Sadaya, Thotti Meen; Nandan; Orbicular batfish, Circular batfish, Orbiculate batfish, Round batfish, Orbic batfish; Aquarium fish; [Place of collection: Chennai]",110.42065009560228,20.68,0.0,2.97,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00479,P068,Salmon,fish,Marine Fish,Salmo salar,Salmon; Atlantic salmon; Ray-finned fish; [Place of collection: Goa],172.3231357552581,20.97,0.0,9.86,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00480,P069,Sangada,fish,Marine Fish,Nemipterus japonicus,"Sangada; Bamni; Kendai, Puthuputtan Kendai; Goli; Kerachoondan; Japanese threadfin bream; Marine fish; [Place of collection: Chennai]",105.8795411089866,20.26,0.0,2.67,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00481,P070,Sankata parai,fish,Marine Fish,Caranx ignobilis,"Sankata parai; Giant trevally, Lowly trevally, Barrier trevally, Giant kingfish, Ulua, Yellowfin Jack; Kuluvel; Jarradandree-parah; Large marine fish; [Place of collection: Chennai]",103.7284894837476,21.87,0.0,1.68,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00482,P071,Sardine,fish,Marine Fish,Sardinella longiceps,"Sardine; Indian oil sardine, Malabar Sardine; Tarali; Baige, Buthai, Boothai, Tarli-multhi; Nalla Mathi, Nallamathi; Haird, Kanat, Tarali, Tarli, Haid; Nonalai, Charlay, Paycharlay, Paichalai; Noona-kavallu; Ray-finned fish; [Place of collection: Kolkata]",152.24665391969407,17.91,0.0,8.99,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00483,P072,Shark,fish,Marine Fish,Carcharhinus sorrah,"Shark; Spot-tail shark, Sorrah shark; Shirat; Balda, Pisori; Katta-sorrah; Requiem shark; [Place of collection: Goa and Mandapam]",95.12428298279158,21.6,0.0,0.83,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00484,P073,"Shark, hammer head",fish,Marine Fish,Sphyrna mokarran,"Shark, hammer head; Sura, Komban Sura; Sravu, Chenkannan Sravu; Sorrah, Koma Sorrah; Haturi Hangar; Kochia Kammad; Kanar, Mushee; Sappa sorrah; Great hammerhead; Hammerhead shark; [Place of collection: Kolkata]",103.25047801147228,23.4,0.0,0.8,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00485,P074,"Shark, spotted",fish,Marine Fish,Stegostoma fasciatum,"Shark, spotted; Zebra shark; Shinawala, Magara, Shinvala, Musia; Poochasurav, Zebra Sravu; Shinvala, Mushi, Shinavla; Komarasi-sorrah, Coruhgun-sorrah, Korangum Sorrah; Potrava, Komarasi, Orookoolti-sorrah, Pollee-makum, Komrasi, Pollee Makum, Corootoolti-sorrah; Carpet shark; [Place of collection: Kochi]",91.77820267686424,20.95,0.0,0.75,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00486,P075,Shelavu,fish,Marine Fish,Sphyraena jello,"Shelavu; Pickhandle barracuda, Banded Barracuda, Sea Pike; Bhungar; Kandai; Cheelahoo; Ghalse, Badvi, Jaban-tal, Badri; Jellow; [Place of collection: Chennai, Goa, Vizag and Kochi]",106.5965583173996,22.46,0.0,1.74,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00487,P076,Silan,fish,Marine Fish,Silonia silondia,"Silan; Silond catfish, Silondia Vacha, Silong Catfish; Dhain, Silan, Utti, Koch; Silond; Schilbid catfish; [Place of collection: Kolkata]",151.2906309751434,22.72,0.0,6.68,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00488,P077,Silk fish,fish,Marine Fish,Beryx sp.,"Silk fish; Pattumeen; Alfonsino, Alfonsin, Longfinned beryx, Red bream, Imperador; Deep oceanic fish; [Place of collection: Kochi]",97.51434034416826,20.65,0.0,1.53,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00489,P078,Silver carp,fish,Marine Fish,Hypophthalmichthys molitrix,"Silver carp; Belli-gende; Freshwater cyprinid fish, Asian carp; [Place of collection: Kolkata]",132.64818355640534,21.71,0.0,5.17,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00490,P079,Sole fish,fish,Marine Fish,Cynoglossus arel,Sole fish; Largescale tongue-sole; Lep; Tonguefish; [Place of collection: Vizag],87.7151051625239,19.05,0.0,1.18,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00491,P080,Stingray,fish,Marine Fish,Dasyatis pastinaca,"Stingray; Common stingray, Blue Stingray; Thirukay; [Place of collection: Kolkata]",97.51434034416826,23.98,0.0,0.68,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00492,P081,Tarlava,fish,Marine Fish,Drepane punctata,"Tarlava; Spotted sicklefish, Moon-fish, Spotted Bat-fish, Spotted Drepane; Chand; Therattai, Painthi; Thotha, Thetti; [Place of collection: Chennai and Vizag]",98.94837476099426,21.72,0.0,1.2,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00493,P082,Tholam,fish,Marine Fish,Plectorhinchus schotaf,"Tholam; Minstrel sweetlips, Grey Sweetlip; Harvil; Gamefish; [Place of collection: Chennai and Mandapam]",103.25047801147228,20.78,0.0,2.13,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
