food_id,alias,language,alias_type,source_id,source_record_id
GF-ING-00318,"Egg, poultry, whole, boiled",English,source_name,SRC-IFCT2017,M004
GF-ING-00318,Xijoa Koni,Assamese,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Sheddho Dim,Bengali,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Bafelu Indu,Gujarati,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Ubla Anda,Hindi,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Beyisida Motte,Kannada,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Hukyun Thool,Kashmiri,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Pylleng Thnam,Khasi,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Ukdil'lem Tanti,Kon,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Puzhungiya Mutta,Malayalam,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Yairum Tathpa,Manipuri,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Ukadalele Ande,Marathi,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Usineko Anda,Nepali,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Sijha Anda,Odia,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Ublia Anda,Punjabi,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Avitha Muttai,Tamil,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Udikinchina Guddu,Telugu,regional_name,SRC-IFCT2017,M004
GF-ING-00318,Ubla Anda.,Urdu,regional_name,SRC-IFCT2017,M004
GF-ING-00319,"Egg, poultry, white, boiled",English,source_name,SRC-IFCT2017,M005
GF-ING-00319,Xijoa Koni Boga,Assamese,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Sheddho Dimer Shada,Bengali,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Bafelu Indu no Safed Bhaag,Gujarati,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Ubla Safedi,Hindi,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Beyisida Motteya Bili,Kannada,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Hukyun Thool Safed,Kashmiri,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Pylleng Lieh Thnam,Khasi,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Ukdil'lem Dhovo Bhag,Kon,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Puzhungiya Vella,Malayalam,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Yairum Angouba Tathpa,Manipuri,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Ukadlela Pandhra Balak,Marathi,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Usineko Seto Bhag,Nepali,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Sijha Andara Dhala Ansa,Odia,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Ubli Safedi,Punjabi,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Avitha Muttai Vellai,Tamil,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Udikinchina Tella Sona,Telugu,regional_name,SRC-IFCT2017,M005
GF-ING-00319,Ubli Safedi.,Urdu,regional_name,SRC-IFCT2017,M005
GF-ING-00320,"Egg, poultry, yolk, boiled",English,source_name,SRC-IFCT2017,M006
GF-ING-00320,Xijoa Koni Halodhiya,Assamese,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Sheddho Dimer Kushum,Bengali,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Bafelu Indu ni Pili Jardi,Gujarati,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Ubla Zardi,Hindi,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Beyisida Motteya Haladi,Kannada,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Hukyun Thool Pila,Kashmiri,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Pylleng Stem Thnam,Khasi,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Ukdil'lem Holduvo Bhag,Kon,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Puzhungiya Manja,Malayalam,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Yairum Amanba Tathpa,Manipuri,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Ukadlela Pivla Balak,Marathi,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Usineko Pahenlo Bhag,Nepali,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Sijha Andara Haladia Ansa,Odia,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Ubli Zardi,Punjabi,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Avitha Muttai Manjal,Tamil,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Udikinchina Pacha Sona,Telugu,regional_name,SRC-IFCT2017,M006
GF-ING-00320,Ubli Zardi.,Urdu,regional_name,SRC-IFCT2017,M006
GF-ING-00321,"Egg, poultry, omlet",English,source_name,SRC-IFCT2017,M007
GF-ING-00321,Aamlet,Hindi,regional_name,SRC-IFCT2017,M007
GF-ING-00321,Anda Bhaja,Odia,regional_name,SRC-IFCT2017,M007
GF-ING-00321,Aamlet,Punjabi,regional_name,SRC-IFCT2017,M007
GF-ING-00321,Muttai Dosai,Tamil,regional_name,SRC-IFCT2017,M007
GF-ING-00321,Aamlet.,Urdu,regional_name,SRC-IFCT2017,M007
GF-ING-00322,"Egg, country hen, whole, raw",English,source_name,SRC-IFCT2017,M008
GF-ING-00322,Ghironiya Murgir Koni,Assamese,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Deshi Murgir Dim,Bengali,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Desi Marghi nu Indu,Gujarati,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Desi Murgi ka Anda,Hindi,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Naati Koli Motte,Kannada,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Desi Kokur Thool,Kashmiri,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Syiar Shnong Pylleng,Khasi,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Gavtti Kombiechem Tanti,Kon,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Naadan Kozhi Mutta,Malayalam,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Yumshan Yen Yairum,Manipuri,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Gavran Kombdiche Ande,Marathi,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Sthaniya Kukhura ko Anda,Nepali,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Desi Kukuda Anda,Odia,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Desi Murgi da Anda,Punjabi,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Naattu Kozhi Muttai,Tamil,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Naatu Kodi Guddu,Telugu,regional_name,SRC-IFCT2017,M008
GF-ING-00322,Desi Murghi ka Anda.,Urdu,regional_name,SRC-IFCT2017,M008
GF-ING-00323,"Egg, country hen, whole, boiled",English,source_name,SRC-IFCT2017,M009
GF-ING-00323,Xijoa Ghironiya Murgir Koni,Assamese,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Sheddho Deshi Murgir Dim,Bengali,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Bafelu Desi Marghi nu Indu,Gujarati,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Ubla Desi Murgi ka Anda,Hindi,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Beyisida Naati Koli Motte,Kannada,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Hukyun Desi Kokur Thool,Kashmiri,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Pylleng Syiar Shnong Thnam,Khasi,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Ukdil'lem Gavtti Kombiechem Tanti,Kon,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Puzhungiya Naadan Kozhi Mutta,Malayalam,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Yumshan Yen Yairum Tathpa,Manipuri,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Ukadlele Gavran Kombdiche Ande,Marathi,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Usineko Sthaniya Kukhura ko Anda,Nepali,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Sijha Desi Kukuda Anda,Odia,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Ublia Desi Murgi da Anda,Punjabi,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Avitha Naattu Kozhi Muttai,Tamil,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Udikinchina Naatu Kodi Guddu,Telugu,regional_name,SRC-IFCT2017,M009
GF-ING-00323,Ubla Desi Murghi ka Anda.,Urdu,regional_name,SRC-IFCT2017,M009
GF-ING-00324,"Egg, country hen, omlet",English,source_name,SRC-IFCT2017,M010
GF-ING-00324,Desi Aamlet,Hindi,regional_name,SRC-IFCT2017,M010
GF-ING-00324,Desi Anda Bhaja,Odia,regional_name,SRC-IFCT2017,M010
GF-ING-00324,Desi Aamlet,Punjabi,regional_name,SRC-IFCT2017,M010
GF-ING-00324,Naattu Kozhi Muttai Dosai,Tamil,regional_name,SRC-IFCT2017,M010
GF-ING-00324,Desi Aamlet.,Urdu,regional_name,SRC-IFCT2017,M010
GF-ING-00325,"Egg, duck, whole, boiled",English,source_name,SRC-IFCT2017,M011
GF-ING-00325,Xijoa Hahor Koni,Assamese,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Sheddho Haasher Dim,Bengali,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Bafelu Batak nu Indu,Gujarati,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Ubla Batakh ka Anda,Hindi,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Beyisida Batu Motte,Kannada,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Hukyun ?. Thool,Kashmiri,regional_name,SRC-IFCT2017,M011
GF-ING-00325,?. Pylleng Thnam,Khasi,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Ukdil'lem ?. Tanti,Kon,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Puzhungiya Thaaraavu Mutta,Malayalam,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Nganu Yairum Tathpa,Manipuri,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Ukadlele Badak Ande,Marathi,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Usineko Haas ko Anda,Nepali,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Sijha Bataka Anda,Odia,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Ublia Batakh da Anda,Punjabi,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Avitha Vaathu Muttai,Tamil,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Udikinchina Baathu Guddu,Telugu,regional_name,SRC-IFCT2017,M011
GF-ING-00325,Ubla Batakh ka Anda.,Urdu,regional_name,SRC-IFCT2017,M011
GF-ING-00326,"Egg, duck, whole, raw",English,source_name,SRC-IFCT2017,M012
GF-ING-00326,Hahor Koni,Assamese,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Haasher Dim,Bengali,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Batak nu Indu,Gujarati,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Batakh ka Anda,Hindi,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Batu Motte,Kannada,regional_name,SRC-IFCT2017,M012
GF-ING-00326,?. Thool,Kashmiri,regional_name,SRC-IFCT2017,M012
GF-ING-00326,?. Pylleng,Khasi,regional_name,SRC-IFCT2017,M012
GF-ING-00326,?. Tanti,Kon,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Thaaraavu Mutta,Malayalam,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Nganu Yairum,Manipuri,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Badak Ande,Marathi,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Haas ko Anda,Nepali,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Bataka Anda,Odia,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Batakh da Anda,Punjabi,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Vaathu Muttai,Tamil,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Baathu Guddu,Telugu,regional_name,SRC-IFCT2017,M012
GF-ING-00326,Batakh ka Anda.,Urdu,regional_name,SRC-IFCT2017,M012
GF-ING-00327,"Egg, duck, whole, omlet",English,source_name,SRC-IFCT2017,M013
GF-ING-00327,Batakh Aamlet,Hindi,regional_name,SRC-IFCT2017,M013
GF-ING-00327,Bataka Anda Bhaja,Odia,regional_name,SRC-IFCT2017,M013
GF-ING-00327,Batakh Aamlet,Punjabi,regional_name,SRC-IFCT2017,M013
GF-ING-00327,Vaathu Muttai Dosai,Tamil,regional_name,SRC-IFCT2017,M013
GF-ING-00327,Batakh Aamlet.,Urdu,regional_name,SRC-IFCT2017,M013
GF-ING-00328,"Egg, quial, whole, raw",English,source_name,SRC-IFCT2017,M014
GF-ING-00328,?. Koni,Assamese,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Bater Dim,Bengali,regional_name,SRC-IFCT2017,M014
GF-ING-00328,?. Indu,Gujarati,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Bater ka Anda,Hindi,regional_name,SRC-IFCT2017,M014
GF-ING-00328,?. Motte,Kannada,regional_name,SRC-IFCT2017,M014
GF-ING-00328,?. Thool,Kashmiri,regional_name,SRC-IFCT2017,M014
GF-ING-00328,?. Pylleng,Khasi,regional_name,SRC-IFCT2017,M014
GF-ING-00328,?. Tanti,Kon,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Kaada Mutta,Malayalam,regional_name,SRC-IFCT2017,M014
GF-ING-00328,?. Yairum,Manipuri,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Lavari Ande,Marathi,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Batai ko Anda,Nepali,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Batera Anda,Odia,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Bater da Anda,Punjabi,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Kaadai Muttai,Tamil,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Burusu Pitta Guddu,Telugu,regional_name,SRC-IFCT2017,M014
GF-ING-00328,Bater ka Anda.,Urdu,regional_name,SRC-IFCT2017,M014
GF-ING-00329,"Egg, quial, whole, boiled",English,source_name,SRC-IFCT2017,M015
GF-ING-00329,Xijoa ?. Koni,Assamese,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Sheddho Bater Dim,Bengali,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Bafelu ?. Indu,Gujarati,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Ubla Bater ka Anda,Hindi,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Beyisida ?. Motte,Kannada,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Hukyun ?. Thool,Kashmiri,regional_name,SRC-IFCT2017,M015
GF-ING-00329,?. Pylleng Thnam,Khasi,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Ukdil'lem ?. Tanti,Kon,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Puzhungiya Kaada Mutta,Malayalam,regional_name,SRC-IFCT2017,M015
GF-ING-00329,?. Yairum Tathpa,Manipuri,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Ukadlele Lavari Ande,Marathi,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Usineko Batai ko Anda,Nepali,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Sijha Batera Anda,Odia,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Ublia Bater da Anda,Punjabi,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Avitha Kaadai Muttai,Tamil,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Udikinchina Burusu Pitta Guddu,Telugu,regional_name,SRC-IFCT2017,M015
GF-ING-00329,Ubla Bater ka Anda.,Urdu,regional_name,SRC-IFCT2017,M015
GF-ING-00330,"Chicken, poultry, leg, skinless",English,source_name,SRC-IFCT2017,N001
GF-ING-00330,Murgir Theng/Bhori,Assamese,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Murgir Thyang/Ran,Bengali,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Marghi ni Tang,Gujarati,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Murga Tang/Murgi ki Raan,Hindi,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Koli Kaalu,Kannada,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Syiar Kjat,Khasi,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kombi Paayn/Paanv,Kon,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kozhi Kaal,Malayalam,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Yen Khong,Manipuri,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kombdi Tangdi/Mandi,Marathi,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kukhura ko Khutta,Nepali,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kukuda Goda,Odia,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Murge di Latt/Raan,Punjabi,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kozhi Kaal,Tamil,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Kodi Kaallu,Telugu,regional_name,SRC-IFCT2017,N001
GF-ING-00330,Murgh ki Tang/Raan.,Urdu,regional_name,SRC-IFCT2017,N001
GF-ING-00331,"Chicken, poultry, thigh, skinless",English,source_name,SRC-IFCT2017,N002
GF-ING-00331,Murgir Ran,Assamese,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Murgir Ran,Bengali,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Marghi ni Saathal,Gujarati,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Murge ki Raan/Jangh,Hindi,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Koli Thode,Kannada,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Syiar Lbong,Khasi,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kombiecho Mandi,Kon,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kozhi Thuda,Malayalam,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Yenpham,Manipuri,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kombdichi Mandi,Marathi,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kukhura ko Tighra,Nepali,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kukuda Ran,Odia,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Murge di Patt/Raan,Punjabi,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kozhi Thodai,Tamil,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Kodi Thodala Mamsam,Telugu,regional_name,SRC-IFCT2017,N002
GF-ING-00331,Murgh ki Raan.,Urdu,regional_name,SRC-IFCT2017,N002
GF-ING-00332,"Chicken, poultry, breast, skinless",English,source_name,SRC-IFCT2017,N003
GF-ING-00332,Murgir Buku,Assamese,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Murgir Book,Bengali,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Marghi ni Chhaati,Gujarati,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Murge ka Seena,Hindi,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Koli Ede Mamsa,Kannada,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Syiar Shadem,Khasi,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kombiechem Hadoo,Kon,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kozhi Maaridam/Nenju,Malayalam,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Yen Thangbak,Manipuri,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kombdichi Chhaati,Marathi,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kukhura ko Chhati,Nepali,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kukuda Chhati,Odia,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Murge da Seena,Punjabi,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kozhi Maarbu Kari,Tamil,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Kodi Chaati Mamsam,Telugu,regional_name,SRC-IFCT2017,N003
GF-ING-00332,Murgh ka Seena.,Urdu,regional_name,SRC-IFCT2017,N003
GF-ING-00333,"Chicken, poultry, wing, skinless",English,source_name,SRC-IFCT2017,N004
GF-ING-00333,Murgir Pakhi,Assamese,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Murgir Dana/Pakha,Bengali,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Marghi ni Pankh,Gujarati,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Murge ka Par/Pankh,Hindi,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Koli Rekke,Kannada,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Syiar Thapniang,Khasi,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kombiechem Pakhattem,Kon,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kozhi Chiraku,Malayalam,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Yen Manam,Manipuri,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kombdiche Pankh,Marathi,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kukhura ko Pankheta,Nepali,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kukuda Dena,Odia,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Murge da Par,Punjabi,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kozhi Irakkai,Tamil,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Kodi Rekka,Telugu,regional_name,SRC-IFCT2017,N004
GF-ING-00333,Murgh ka Par.,Urdu,regional_name,SRC-IFCT2017,N004
GF-ING-00334,"Poultry, chicken, liver",English,source_name,SRC-IFCT2017,N005
GF-ING-00334,Murgir Kolija,Assamese,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Murgir Mete/Kolija,Bengali,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Marghi nu Kaleju,Gujarati,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Murge ki Kaleji,Hindi,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Koli Yakrit/Pittakosha,Kannada,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Syiar Dohjem,Khasi,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kombiechem Kalliz,Kon,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kozhi Karal,Malayalam,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Yen Thin,Manipuri,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kombdiche Kaleji,Marathi,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kukhura ko Kalejo,Nepali,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kukuda Kalija,Odia,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Murge di Kaleji,Punjabi,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kozhi Eeral,Tamil,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Kodi Kaleyam,Telugu,regional_name,SRC-IFCT2017,N005
GF-ING-00334,Murgh ki Kaleji.,Urdu,regional_name,SRC-IFCT2017,N005
GF-ING-00335,"Poultry, chicken, gizzard",English,source_name,SRC-IFCT2017,N006
GF-ING-00335,Murgir Pathri,Assamese,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Murgir Gila,Bengali,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Marghi ni Pathri,Gujarati,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Murge ki Pathri/Sangdana,Hindi,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Koli Gijjarda,Kannada,regional_name,SRC-IFCT2017,N006
GF-ING-00335,?.,Khasi,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kombiechem Pot,Kon,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kozhi Avanakkaaya,Malayalam,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Yen Kok,Manipuri,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kombdiche Pot/Vajri,Marathi,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kukhura ko Jyanamara,Nepali,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kukuda Pathri,Odia,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Murge di Pathri,Punjabi,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kozhi Gundaikkai,Tamil,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Kodi Gizzardu,Telugu,regional_name,SRC-IFCT2017,N006
GF-ING-00335,Murgh ki Pathri.,Urdu,regional_name,SRC-IFCT2017,N006
GF-ING-00336,"Country hen, leg, with skin",English,source_name,SRC-IFCT2017,N007
GF-ING-00336,Ghironiya Murgir Theng/Bhori,Assamese,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Deshi Murgir Thyang/Ran,Bengali,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Desi Marghi ni Tang,Gujarati,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Desi Murge ki Tang/Raan,Hindi,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Naati Koli Kaalu,Kannada,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Syiar Shnong Kjat,Khasi,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Gavtti Kombiecho Paayn,Kon,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Naadan Kozhi Kaal,Malayalam,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Yumshan Yen Khong,Manipuri,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Gavran Kombdichi Tangdi,Marathi,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Sthaniya Kukhura ko Khutta,Nepali,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Desi Kukuda Goda,Odia,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Desi Murge di Latt/Raan,Punjabi,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Naattu Kozhi Kaal,Tamil,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Naatu Kodi Kaallu,Telugu,regional_name,SRC-IFCT2017,N007
GF-ING-00336,Desi Murgh ki Tang/Raan.,Urdu,regional_name,SRC-IFCT2017,N007
GF-ING-00337,"Country hen, thigh, with skin",English,source_name,SRC-IFCT2017,N008
GF-ING-00337,Ghironiya Murgir Ran,Assamese,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Deshi Murgir Ran,Bengali,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Desi Marghi ni Saathal,Gujarati,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Desi Murge ki Raan/Jangh,Hindi,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Naati Koli Thode,Kannada,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Syiar Shnong Lbong,Khasi,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Gavtti Kombiecho Mandi,Kon,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Naadan Kozhi Thuda,Malayalam,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Yumshan Yenpham,Manipuri,regional_name,SRC-IFCT2017,N008
GF-ING-00337,Gavran Kombdichi Mandi,Marathi,regional_name,SRC-IFCT2017,N008
