food_id,nutrient_code,amount,basis,source_id,source_record_id,value_status
GF-REC-00096,iron_mg,1.5238815546035769,per_100g,SRC-INDB,ASC098,calculated
GF-REC-00096,zinc_mg,0.9480348825454712,per_100g,SRC-INDB,ASC098,calculated
GF-REC-00097,energy_kcal,183.52423095703125,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,carb_g,20.542415618896484,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,protein_g,3.297506809234619,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,fat_g,9.52780055999756,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,fibre_g,4.324216365814209,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,calcium_mg,23.74950408935547,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,sodium_mg,127.02696990966795,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,potassium_mg,206.43862915039065,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,iron_mg,1.3903295993804932,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00097,zinc_mg,0.8835185766220093,per_100g,SRC-INDB,ASC099,calculated
GF-REC-00098,energy_kcal,178.07040405273438,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,carb_g,18.837081909179688,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,protein_g,3.726067066192627,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,fat_g,9.46512508392334,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,fibre_g,4.6809587478637695,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,calcium_mg,21.99806404113769,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,sodium_mg,190.0313262939453,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,potassium_mg,222.9447021484375,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,iron_mg,1.593226194381714,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00098,zinc_mg,0.903613030910492,per_100g,SRC-INDB,ASC100,calculated
GF-REC-00099,energy_kcal,268.2444763183594,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,carb_g,30.0324821472168,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,protein_g,6.775821685791016,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,fat_g,13.053577423095703,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,fibre_g,6.463358402252197,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,calcium_mg,23.88886260986328,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,sodium_mg,156.13204956054688,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,potassium_mg,268.85205078125,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,iron_mg,2.449580669403076,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00099,zinc_mg,1.5325963497161863,per_100g,SRC-INDB,ASC101,calculated
GF-REC-00100,energy_kcal,228.59439086914065,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,carb_g,24.306026458740234,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,protein_g,4.292011260986328,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,fat_g,12.426431655883787,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,fibre_g,4.488044261932373,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,calcium_mg,20.326778411865234,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,sodium_mg,153.9376983642578,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,potassium_mg,150.07244873046875,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,iron_mg,1.943691611289978,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00100,zinc_mg,1.0958107709884644,per_100g,SRC-INDB,ASC102,calculated
GF-REC-00101,energy_kcal,190.73114013671875,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,carb_g,21.512731552124023,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,protein_g,5.594754695892334,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,fat_g,8.798940658569336,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,fibre_g,5.606614112854004,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,calcium_mg,23.491920471191406,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,sodium_mg,109.99115753173828,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,potassium_mg,197.71499633789065,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,iron_mg,1.7801963090896606,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00101,zinc_mg,1.167015552520752,per_100g,SRC-INDB,ASC103,calculated
GF-REC-00102,energy_kcal,238.086181640625,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,carb_g,18.35640525817871,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,protein_g,9.405674934387209,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,fat_g,13.909818649291992,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,fibre_g,3.441148042678833,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,cholesterol_mg,25.65896987915039,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,calcium_mg,19.3508243560791,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,sodium_mg,140.62289428710938,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,potassium_mg,213.769775390625,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,iron_mg,1.8035389184951784,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00102,zinc_mg,1.976523995399475,per_100g,SRC-INDB,ASC104,calculated
GF-REC-00103,energy_kcal,262.9658203125,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,carb_g,24.32621383666992,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,protein_g,7.984040260314941,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,fat_g,14.621496200561523,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,fibre_g,4.000173091888428,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,calcium_mg,127.6484375,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,sodium_mg,142.5160675048828,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,potassium_mg,141.54600524902344,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,iron_mg,1.6977301836013794,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00103,zinc_mg,1.5907527208328247,per_100g,SRC-INDB,ASC105,calculated
GF-REC-00104,energy_kcal,216.4920959472656,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,carb_g,21.389270782470703,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,protein_g,5.544742584228516,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,fat_g,12.08664894104004,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,fibre_g,4.393850326538086,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,calcium_mg,33.07413482666016,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,sodium_mg,177.18804931640625,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,potassium_mg,251.93263244628903,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,iron_mg,1.8547016382217407,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00104,zinc_mg,0.9010213017463684,per_100g,SRC-INDB,ASC106,calculated
GF-REC-00105,energy_kcal,737.6346435546875,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,carb_g,8.220335960388184,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,protein_g,1.354683756828308,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,fat_g,77.60576629638672,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,fibre_g,1.4552441835403442,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,cholesterol_mg,1.5756605863571167,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,calcium_mg,3.977902412414551,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,sodium_mg,31.73290634155273,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,potassium_mg,39.911128997802734,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,iron_mg,0.6023218631744385,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00105,zinc_mg,0.3651721477508545,per_100g,SRC-INDB,ASC107,calculated
GF-REC-00106,energy_kcal,684.25439453125,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,carb_g,7.757184982299805,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,protein_g,1.4218518733978271,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,fat_g,71.85770416259766,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,fibre_g,1.5484445095062256,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,cholesterol_mg,1.4577778577804563,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,calcium_mg,10.020296096801758,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,sodium_mg,35.473628997802734,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,potassium_mg,84.66592407226562,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,iron_mg,0.7885925769805908,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00106,zinc_mg,0.3751111030578613,per_100g,SRC-INDB,ASC108,calculated
GF-REC-00107,energy_kcal,710.0203247070312,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,carb_g,7.981307506561279,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,protein_g,1.4534616470336914,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,fat_g,74.6041488647461,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,fibre_g,1.61338472366333,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,cholesterol_mg,1.5138461589813232,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,calcium_mg,14.614153861999512,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,sodium_mg,35.37300109863281,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,potassium_mg,48.53769302368164,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,iron_mg,0.8108461499214172,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00107,zinc_mg,0.3749230802059173,per_100g,SRC-INDB,ASC109,calculated
GF-REC-00108,energy_kcal,785.162841796875,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,carb_g,10.137200355529783,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,protein_g,2.0753488540649414,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,fat_g,81.68533325195312,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,fibre_g,1.9644328355789185,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,cholesterol_mg,1.6567888259887695,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,calcium_mg,6.884532451629639,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,sodium_mg,128.17950439453125,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,potassium_mg,81.93607330322266,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,iron_mg,0.828906238079071,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00108,zinc_mg,0.4739710688591003,per_100g,SRC-INDB,ASC110,calculated
GF-REC-00109,energy_kcal,776.7381591796875,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,carb_g,9.400838851928713,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,protein_g,1.5213927030563354,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,fat_g,81.35301971435547,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,fibre_g,1.6401007175445557,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,cholesterol_mg,1.6510066986083984,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,calcium_mg,5.570134162902832,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,sodium_mg,69.86409759521484,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,potassium_mg,71.97818756103516,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,iron_mg,0.70192950963974,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00109,zinc_mg,0.4036073684692383,per_100g,SRC-INDB,ASC111,calculated
GF-REC-00110,energy_kcal,295.3700561523437,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,carb_g,30.7401180267334,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,protein_g,5.079640865325928,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,fat_g,16.512575149536133,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,fibre_g,5.441916465759277,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,cholesterol_mg,39.77245330810547,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,calcium_mg,14.983234405517578,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,sodium_mg,1.138922095298767,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,potassium_mg,148.98204040527344,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,iron_mg,1.9640718698501587,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00110,zinc_mg,1.365269422531128,per_100g,SRC-INDB,ASC112,calculated
GF-REC-00111,energy_kcal,117.18966674804688,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,carb_g,25.720001220703125,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,protein_g,2.6033332347869877,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,fat_g,0.1833333373069763,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,fibre_g,1.246666669845581,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,calcium_mg,2.703333139419556,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,sodium_mg,1.053333401679993,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,potassium_mg,47.33333206176758,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,iron_mg,0.2400000095367431,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00111,zinc_mg,0.3600000143051147,per_100g,SRC-INDB,ASC113,calculated
GF-REC-00112,energy_kcal,140.20791625976562,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,carb_g,21.81610870361328,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,protein_g,2.338649034500122,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,fat_g,4.622068881988525,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,fibre_g,1.685498595237732,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,calcium_mg,12.756739616394045,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,sodium_mg,193.7613677978516,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,potassium_mg,74.7385482788086,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,iron_mg,0.4072263538837433,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00112,zinc_mg,0.3651023209095001,per_100g,SRC-INDB,ASC114,calculated
GF-REC-00113,energy_kcal,113.0494384765625,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,carb_g,17.489917755126953,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,protein_g,2.722787380218506,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,fat_g,3.327634572982788,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,fibre_g,2.6673471927642822,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,calcium_mg,19.608348846435547,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,sodium_mg,187.91976928710935,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,potassium_mg,133.81956481933594,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,iron_mg,0.6020415425300598,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00113,zinc_mg,0.4346829354763031,per_100g,SRC-INDB,ASC115,calculated
GF-REC-00114,energy_kcal,124.28645324707033,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,carb_g,19.018360137939453,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,protein_g,2.5225167274475098,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,fat_g,4.029394626617432,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,fibre_g,1.8818777799606323,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,calcium_mg,13.537388801574709,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,sodium_mg,222.36363220214844,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,potassium_mg,108.69559478759766,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,iron_mg,0.3907226622104645,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00114,zinc_mg,0.3375139534473419,per_100g,SRC-INDB,ASC116,calculated
GF-REC-00115,energy_kcal,112.97147369384766,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,carb_g,17.491247177124023,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,protein_g,2.1882078647613525,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,fat_g,3.607832670211792,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,fibre_g,1.78466534614563,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,calcium_mg,16.25962257385254,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,sodium_mg,153.16407775878906,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,potassium_mg,95.5185089111328,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,iron_mg,0.6506128907203674,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00115,zinc_mg,0.3430129885673523,per_100g,SRC-INDB,ASC117,calculated
GF-REC-00116,energy_kcal,581.9120483398438,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,carb_g,8.757226943969727,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,protein_g,1.9848072528839111,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,fat_g,59.809207916259766,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,fibre_g,0.6193639039993286,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,calcium_mg,33.09201431274414,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,sodium_mg,72.27726745605469,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,potassium_mg,31.25492286682129,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,iron_mg,0.2606337368488312,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00116,zinc_mg,0.2976667881011963,per_100g,SRC-INDB,ASC118,calculated
GF-REC-00117,energy_kcal,193.2752685546875,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,carb_g,21.18099975585937,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,protein_g,5.3159260749816895,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,fat_g,9.512810707092283,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,fibre_g,2.900153636932373,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,calcium_mg,18.51858139038086,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,sodium_mg,168.39794921875,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,potassium_mg,159.15618896484375,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,iron_mg,0.8309164643287659,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00117,zinc_mg,0.7583543062210083,per_100g,SRC-INDB,ASC119,calculated
GF-REC-00118,energy_kcal,261.707763671875,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,carb_g,36.979042053222656,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,protein_g,6.198443412780762,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,fat_g,9.453126907348633,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,fibre_g,3.8167121410369873,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,calcium_mg,59.60677337646485,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,sodium_mg,334.2568664550781,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,potassium_mg,185.62875366210935,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,iron_mg,1.0962861776351929,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00118,zinc_mg,0.982495903968811,per_100g,SRC-INDB,ASC120,calculated
GF-REC-00119,energy_kcal,173.42837524414062,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,carb_g,27.569656372070312,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,protein_g,4.875859260559082,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,fat_g,4.820158958435059,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,fibre_g,3.154414653778076,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,calcium_mg,18.937692642211918,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,sodium_mg,170.04505920410156,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,potassium_mg,164.60464477539062,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,iron_mg,0.9524587988853456,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00119,zinc_mg,0.6996786594390869,per_100g,SRC-INDB,ASC121,calculated
GF-REC-00120,energy_kcal,190.76315307617188,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,carb_g,22.495088577270508,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,protein_g,7.376446723937988,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,fat_g,7.724486827850342,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,fibre_g,2.415123462677002,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,cholesterol_mg,0.3969877064228058,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,calcium_mg,68.58154296875,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,sodium_mg,262.6424255371094,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,potassium_mg,212.0513610839844,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,iron_mg,1.2944698333740234,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00120,zinc_mg,0.4612171947956085,per_100g,SRC-INDB,ASC122,calculated
GF-REC-00121,energy_kcal,174.60516357421875,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,carb_g,18.557273864746094,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,protein_g,3.1605417728424072,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,fat_g,9.507964134216309,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,fibre_g,3.3085036277771,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,cholesterol_mg,0.2735728621482849,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,calcium_mg,33.51523971557617,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,sodium_mg,183.7902069091797,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,potassium_mg,242.50477600097656,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,iron_mg,0.864250659942627,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00121,zinc_mg,0.5032176971435547,per_100g,SRC-INDB,ASC123,calculated
GF-REC-00122,energy_kcal,176.30288696289062,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,carb_g,21.622270584106445,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,protein_g,4.256220817565918,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,fat_g,7.879806518554687,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,fibre_g,2.522399425506592,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,calcium_mg,12.701051712036133,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,sodium_mg,187.10906982421875,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,potassium_mg,152.572998046875,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,iron_mg,0.7704969048500061,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00122,zinc_mg,0.5937010049819946,per_100g,SRC-INDB,ASC124,calculated
GF-REC-00123,energy_kcal,215.4134826660156,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,carb_g,42.59217071533203,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,protein_g,2.095991611480713,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,fat_g,4.565640926361084,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,fibre_g,1.130673885345459,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,cholesterol_mg,9.549551963806152,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,calcium_mg,11.375873565673828,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,sodium_mg,3.198780298233032,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,potassium_mg,56.07658767700195,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,iron_mg,0.3395601809024811,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00123,zinc_mg,0.3192595541477203,per_100g,SRC-INDB,ASC125,calculated
GF-REC-00124,energy_kcal,195.73703002929688,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,carb_g,32.93044662475586,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,protein_g,5.753233909606934,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,fat_g,4.316627025604248,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,fibre_g,2.1338064670562744,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,cholesterol_mg,3.116904258728028,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,calcium_mg,101.5156021118164,per_100g,SRC-INDB,ASC126,calculated
GF-REC-00124,sodium_mg,213.29034423828125,per_100g,SRC-INDB,ASC126,calculated
